EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FORLI_URBANA, ITALY (STAID: 17622)
Blended and updated with sources:95345 95353 96849 916147 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
 17622, 95353,20130407,  124,    0
 17622, 95353,20130408,  120,    0
 17622, 95353,20130409,  172,    0
 17622, 95353,20130410,  163,    0
 17622, 95353,20130411,  207,    0
 17622, 95353,20130412,  219,    0
 17622, 95353,20130413,  223,    0
 17622, 95353,20130414,  213,    0
 17622, 95353,20130415,  217,    0
 17622, 95353,20130416,  207,    0
 17622, 95353,20130417,  230,    0
 17622, 95353,20130418,  248,    0
 17622, 95353,20130419,  247,    0
 17622, 95353,20130420,  199,    0
 17622, 95353,20130421,  176,    0
 17622, 95353,20130422,  183,    0
 17622, 95353,20130423,  185,    0
 17622, 95353,20130424,  196,    0
 17622, 95353,20130425,  215,    0
 17622, 95353,20130426,  219,    0
 17622, 95353,20130427,  209,    0
 17622, 95353,20130428,  240,    0
 17622, 95353,20130429,  228,    0
 17622, 95353,20130430,  223,    0
 17622, 95353,20130501,  233,    0
 17622, 95353,20130502,  201,    0
 17622, 95353,20130503,  237,    0
 17622, 95353,20130504,  243,    0
 17622, 95353,20130505,  201,    0
 17622, 95353,20130506,  198,    0
 17622, 95353,20130507,  236,    0
 17622, 95353,20130508,  229,    0
 17622, 95353,20130509,  259,    0
 17622, 95353,20130510,  248,    0
 17622, 95353,20130511,  238,    0
 17622, 95353,20130512,  212,    0
 17622, 95353,20130513,  208,    0
 17622, 95353,20130514,  235,    0
 17622, 95353,20130515,  240,    0
 17622, 95353,20130516,  231,    0
 17622, 95353,20130517,  212,    0
 17622, 95353,20130518,  233,    0
 17622, 95353,20130519,  217,    0
 17622, 95353,20130520,  212,    0
 17622, 95353,20130521,  211,    0
 17622, 95353,20130522,  212,    0
 17622, 95353,20130523,  216,    0
 17622, 95353,20130524,  187,    0
 17622, 95353,20130525,  154,    0
 17622, 95353,20130526,  199,    0
 17622, 95353,20130527,  219,    0
 17622, 95353,20130528,  209,    0
 17622, 95353,20130529,  204,    0
 17622, 95353,20130530,  181,    0
 17622, 95353,20130531,  199,    0
 17622, 95353,20130601,  218,    0
 17622, 95353,20130602,  264,    0
 17622, 95353,20130603,  223,    0
 17622, 95353,20130604,  249,    0
 17622, 95353,20130605,  248,    0
 17622, 95353,20130606,  250,    0
 17622, 95353,20130607,  262,    0
 17622, 95353,20130608,  281,    0
 17622, 95353,20130609,  266,    0
 17622, 95353,20130610,  245,    0
 17622, 95353,20130611,  277,    0
